"store","brand_id","brand","week","move_ounce","price_ounce","sale_B","sale_C","sale_S","summove_ounce","nweeks","mean_marketshare","sharerank","priclow","pricmed","prichigh","logprice_ounce","logmove_ounce","saledummy_B","saledummy_C","saledummy_S","promoweek"
62,26,"Budweiser",291,5688,5.34294871794872,0,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.67577769494131,8.64611397148308,0,0,0,NA
62,26,"Budweiser",292,8424,5.18125,0,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.64504633990147,9.03884005381381,0,0,0,NA
62,26,"Budweiser",293,10296,5.10416666666667,0.363636363636364,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.63005719963684,9.23951074927596,1,0,0,293
62,26,"Budweiser",294,10512,5.05808080808081,0.363636363636364,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.62098712441134,9.26027274072439,1,0,0,294
62,26,"Budweiser",295,9576,4.99810606060606,0.363636363636364,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.60905905279706,9.16701524723781,1,0,0,295
62,26,"Budweiser",296,14256,4.98524305555556,0.416666666666667,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.60648215960846,9.56493314971059,1,0,0,296
62,26,"Budweiser",297,14616,5.03263888888889,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.61594447653924,9.58987209805784,1,0,0,297
62,26,"Budweiser",298,16560,5.19135802469136,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.64699532474056,9.71474542793925,1,0,0,298
62,26,"Budweiser",299,13032,5.19097222222222,0,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.64692100568884,9.47516315028188,0,0,0,NA
62,26,"Budweiser",300,16848,4.91358024691358,0.444444444444444,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.592002850612,9.73198723437376,1,0,0,300
62,26,"Budweiser",303,22680,5.29652777777778,0,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.66705146959419,10.0292387578417,0,0,0,NA
62,26,"Budweiser",304,24408,4.97708333333333,0.4,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.60484404342387,10.1026662263965,1,0,0,304
62,26,"Budweiser",305,15912,4.97708333333333,0.4,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.60484404342387,9.67482882053381,1,0,0,305
62,26,"Budweiser",306,14472,5.19097222222222,0.2,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.64692100568884,9.57997102707513,1,0,0,306
62,26,"Budweiser",307,11880,5.08819444444444,0.3,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.62692304158992,9.38261159291664,1,0,0,307
62,26,"Budweiser",308,13752,5.05069444444444,0.3,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.61952574758449,9.52893954706268,1,0,0,308
62,26,"Budweiser",309,19368,5.15763888888889,0.2,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.64047889509925,9.87137749861789,1,0,0,309
62,26,"Budweiser",311,13896,5.03263888888889,0.2,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.61594447653924,9.53935630792094,1,0,0,311
62,26,"Budweiser",312,12096,5.07891414141414,0.181818181818182,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.62509748705211,9.40063009841931,1,0,0,312
62,26,"Budweiser",313,7416,5.26527777777778,0.1,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.66113390350623,8.91139510724569,1,0,0,313
62,26,"Budweiser",314,10296,5.06558641975309,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.62246990982468,9.23951074927596,1,0,0,314
62,26,"Budweiser",302,12312,4.97916666666667,0,0,0.222222222222222,158871900.16,220,0.0893307330373107,3,0,0,1,1.60526254102362,9.41832967551871,0,0,1,302
62,26,"Budweiser",310,14832,4.82638888888889,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.57409854598879,9.60454228780564,1,0,0,310
62,26,"Budweiser",301,26136,4.58072916666667,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.52185819214983,10.1710689532809,1,0,0,301
62,26,"Budweiser",315,9648,4.87065972222222,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,0,1,1.58322939449514,9.17450591896697,1,0,0,315
64,26,"Budweiser",91,16704,4.625,0.125,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53147637096439,9.72340349068237,1,0,0,91
64,26,"Budweiser",92,13464,4.63503086419753,0.111111111111111,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53364285793794,9.50777473587064,1,0,0,92
64,26,"Budweiser",93,7128,4.86762152777778,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.58260542513853,8.87178596915065,0,0,0,NA
64,26,"Budweiser",94,5760,4.86762152777778,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.58260542513853,8.65869275368994,0,0,0,NA
64,26,"Budweiser",95,7992,4.79861111111111,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56832652419167,8.98619632032839,0,0,0,NA
64,26,"Budweiser",96,12096,4.63503086419753,0.111111111111111,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53364285793794,9.40063009841931,1,0,0,96
64,26,"Budweiser",97,5544,4.80497685185185,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56965222489803,8.62047154086974,0,0,0,NA
64,26,"Budweiser",98,7416,4.86762152777778,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.58260542513853,8.91139510724569,0,0,0,NA
64,26,"Budweiser",99,5544,4.61111111111111,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52846884990043,8.62047154086974,1,0,0,99
64,26,"Budweiser",100,6912,4.55512152777778,0.125,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.51625221043895,8.84101431048389,1,0,0,100
64,26,"Budweiser",101,5328,4.76475694444444,0.125,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56124652729405,8.58073121222023,1,0,0,101
64,26,"Budweiser",102,12312,4.63503086419753,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53364285793794,9.41832967551871,0,0,0,NA
64,26,"Budweiser",103,16056,4.31095679012346,0.444444444444444,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.46115987254693,9.68383789047617,1,0,0,103
64,26,"Budweiser",104,9432,4.40017361111111,0.375,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.48164399721651,9.15186344221721,1,0,0,104
64,26,"Budweiser",105,4968,4.96825396825397,0.142857142857143,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.60306846414862,8.51077262361331,1,0,0,105
64,26,"Budweiser",106,12744,4.57378472222222,0.125,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52034102895345,9.45281585158988,1,0,0,106
64,26,"Budweiser",107,8064,4.38966049382716,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.47925188783843,8.99516499031115,0,0,0,NA
64,26,"Budweiser",108,6048,4.49255952380952,0.428571428571429,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.50242258918369,8.70748291785937,1,0,0,108
64,26,"Budweiser",109,5688,4.76388888888889,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56106432814988,8.64611397148308,0,0,0,NA
64,26,"Budweiser",110,9648,4.52335858585859,0.181818181818182,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5092547678879,9.17450591896697,1,0,0,110
64,26,"Budweiser",111,10368,4.31944444444444,0.444444444444444,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.46312679316318,9.24647941859206,1,0,0,111
64,26,"Budweiser",112,6984,4.58246527777778,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52223712356778,8.85137709751944,1,0,0,112
64,26,"Budweiser",113,3312,4.83289930555556,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57544655787569,8.10530751550515,0,0,0,NA
64,26,"Budweiser",114,4752,4.79117063492063,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56677477298804,8.46632086104248,0,0,0,NA
64,26,"Budweiser",115,6696,4.6171875,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52978575348648,8.80926561216931,1,0,0,115
64,26,"Budweiser",116,12312,4.31867283950617,0.555555555555556,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.46294814197914,9.41832967551871,1,0,0,116
64,26,"Budweiser",117,7200,4.35223765432099,0.555555555555556,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.47069011613276,8.88183630500415,1,0,0,117
64,26,"Budweiser",118,6192,4.58246527777778,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52223712356778,8.73101341526956,1,0,0,118
64,26,"Budweiser",119,10080,4.64274691358025,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53530619830813,9.21830854162536,1,0,0,119
64,26,"Budweiser",120,7704,4.83289930555556,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57544655787569,8.94949495347796,0,0,0,NA
64,26,"Budweiser",121,6624,4.83289930555556,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57544655787569,8.79845469606509,0,0,0,NA
64,26,"Budweiser",122,5400,4.68055555555556,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.54341681133631,8.59415423255237,1,0,0,122
64,26,"Budweiser",123,8352,4.41468253968254,0.714285714285714,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.48493592652897,9.03025631012242,1,0,0,123
64,26,"Budweiser",124,7344,4.65228174603175,0.428571428571429,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53735779731768,8.90163893230033,1,0,0,124
64,26,"Budweiser",125,7560,4.93836805555556,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,8.93062646917358,1,0,0,125
64,26,"Budweiser",126,6120,4.95039682539683,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59946774011425,8.71931737550637,1,0,0,126
64,26,"Budweiser",127,7992,4.94020061728395,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59740594116146,8.98619632032839,1,0,0,127
64,26,"Budweiser",128,6912,4.7445987654321,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.55700686904125,8.84101431048389,1,0,0,128
64,26,"Budweiser",129,9360,4.8515625,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57930081801386,9.14420056947164,1,0,0,129
64,26,"Budweiser",130,8280,4.77083333333333,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56252099264635,9.02159824737931,1,0,0,130
64,26,"Budweiser",131,7560,4.41145833333333,0.666666666666667,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.48420532262427,8.93062646917358,1,0,0,131
64,26,"Budweiser",132,12888,4.3828125,0.75,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.47769064160308,9.46405192485681,1,0,0,132
64,26,"Budweiser",133,5760,4.91280864197531,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59184580310481,8.65869275368994,1,0,0,133
64,26,"Budweiser",134,5040,4.91170634920635,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59162140673011,8.52516136106541,0,0,0,NA
64,26,"Budweiser",135,4248,5.03125,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.61566846218474,8.35420356292178,0,0,0,NA
64,26,"Budweiser",136,5904,4.77083333333333,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56252099264635,8.68338536628031,1,0,0,136
64,26,"Budweiser",137,8640,4.8515625,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57930081801386,9.0641578617981,1,0,0,137
64,26,"Budweiser",138,3600,5.03645833333333,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.61670312342551,8.1886891244442,0,0,0,NA
64,26,"Budweiser",139,6192,4.93836805555556,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,8.73101341526956,0,0,0,NA
64,26,"Budweiser",140,10224,4.58873456790123,0.555555555555556,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52360429279437,9.23249317661732,1,0,0,140
64,26,"Budweiser",141,11880,4.58873456790123,0.555555555555556,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52360429279437,9.38261159291664,1,0,0,141
64,26,"Budweiser",142,6336,4.98996913580247,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.60742972453437,8.75400293349426,0,0,0,NA
64,26,"Budweiser",143,7344,4.93836805555556,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,8.90163893230033,0,0,0,NA
64,26,"Budweiser",144,8856,4.8515625,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57930081801386,9.08885047438847,1,0,0,144
64,26,"Budweiser",145,12456,4.91280864197531,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59184580310481,9.42995771351383,1,0,0,145
64,26,"Budweiser",146,5688,4.98996913580247,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.60742972453437,8.64611397148308,0,0,0,NA
64,26,"Budweiser",147,6768,4.60208333333333,0.4,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52650909951818,8.81996090128606,1,0,0,147
64,26,"Budweiser",148,11952,4.46527777777778,0.555555555555556,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.49633142466162,9.3886539073726,1,0,0,148
64,26,"Budweiser",149,10080,4.60850694444444,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52790393132784,9.21830854162536,1,0,0,149
64,26,"Budweiser",150,4536,5.19748263888889,0.125,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.64817440046333,8.41980084540759,1,0,0,150
64,26,"Budweiser",151,4752,5.02517361111111,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.61446000282317,8.46632086104248,0,0,0,NA
64,26,"Budweiser",152,10080,4.80497685185185,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56965222489803,9.21830854162536,1,0,0,152
64,26,"Budweiser",153,7488,4.65763888888889,0.4,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53850864352969,8.92105701815743,1,0,0,153
64,26,"Budweiser",154,10080,4.93836805555556,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,9.21830854162536,1,0,0,154
64,26,"Budweiser",155,7056,4.93836805555556,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,8.86163359768663,1,0,0,155
64,26,"Budweiser",156,6768,4.9741512345679,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.60425474993867,8.81996090128606,1,0,0,156
64,26,"Budweiser",157,6768,4.85199652777778,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57939027545454,8.81996090128606,1,0,0,157
64,26,"Budweiser",158,3096,5.38078703703704,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.68283465288653,8.03786623470962,0,0,0,NA
64,26,"Budweiser",159,2808,5.3125,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.67006253425054,7.9402277651457,0,0,0,NA
64,26,"Budweiser",160,3600,5.3125,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.67006253425054,8.1886891244442,1,0,0,160
64,26,"Budweiser",161,8424,5.03472222222222,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.61635835527867,9.03884005381381,1,0,0,161
64,26,"Budweiser",162,8496,4.57440476190476,0.571428571428571,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52047658357539,9.04735074348172,1,0,0,162
64,26,"Budweiser",163,7056,4.91071428571429,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59141940693142,8.86163359768663,1,0,0,163
64,26,"Budweiser",164,6768,4.93836805555556,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,8.81996090128606,1,0,0,164
64,26,"Budweiser",165,5328,5.02517361111111,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.61446000282317,8.58073121222023,0,0,0,NA
64,26,"Budweiser",166,5256,4.7806712962963,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5645809751985,8.56712556016445,1,0,0,166
64,26,"Budweiser",167,11376,4.63503086419753,0.555555555555556,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53364285793794,9.33926115204302,1,0,0,167
64,26,"Budweiser",168,9864,4.83246527777778,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57535674692767,9.19664704484418,1,0,0,168
64,26,"Budweiser",169,4248,5.18663194444444,0.125,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.64608453554387,8.35420356292178,1,0,0,169
64,26,"Budweiser",170,5904,5.14831349206349,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.63866918377403,8.68338536628031,0,0,0,NA
64,26,"Budweiser",171,10080,4.7109375,0.375,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.54988693280757,9.21830854162536,1,0,0,171
64,26,"Budweiser",173,6912,4.75868055555556,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.55997043560689,8.84101431048389,1,0,0,173
64,26,"Budweiser",174,3600,5.14831349206349,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.63866918377403,8.1886891244442,0,0,0,NA
64,26,"Budweiser",175,10080,4.65833333333333,0.4,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53865773037305,9.21830854162536,1,0,0,175
64,26,"Budweiser",176,4464,4.68402777777778,0.4,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.54415837607181,8.40380050406115,1,0,0,176
64,26,"Budweiser",177,6192,4.74739583333333,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.55759622209094,8.73101341526956,1,0,0,177
64,26,"Budweiser",178,5328,4.77387152777778,0.375,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56315761674133,8.58073121222023,1,0,0,178
64,26,"Budweiser",179,9360,4.81365740740741,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57145717093886,9.14420056947164,1,0,0,179
64,26,"Budweiser",180,3240,5.14831349206349,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.63866918377403,8.08332860878638,0,0,0,NA
64,26,"Budweiser",181,4104,5.00992063492063,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.61142007363809,8.31971738685061,0,0,0,NA
64,26,"Budweiser",182,9720,4.91071428571429,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59141940693142,9.18194089745448,1,0,0,182
64,26,"Budweiser",183,8928,4.81365740740741,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57145717093886,9.09694768462109,1,0,0,183
64,26,"Budweiser",184,5112,4.74739583333333,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.55759622209094,8.53934599605737,1,0,0,184
64,26,"Budweiser",185,6264,4.7806712962963,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5645809751985,8.74257423767064,1,0,0,185
64,26,"Budweiser",186,8784,4.59325396825397,0.571428571428571,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52458869844897,9.08068716374931,1,0,0,186
64,26,"Budweiser",187,7848,4.80555555555556,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56977265604167,8.9680140012452,1,0,0,187
64,26,"Budweiser",188,1944,5.32222222222222,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.67189092708065,7.57250298502038,0,0,0,NA
64,26,"Budweiser",189,4392,5.02517361111111,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.61446000282317,8.38753998318937,0,0,0,NA
64,26,"Budweiser",190,9144,4.93836805555556,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,9.12085320547465,1,0,0,190
64,26,"Budweiser",191,10512,4.93836805555556,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.59703492349481,9.26027274072439,1,0,0,191
64,26,"Budweiser",192,4896,5.14831349206349,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.63866918377403,8.49617382419216,0,0,0,NA
64,26,"Budweiser",193,6624,4.74739583333333,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.55759622209094,8.79845469606509,1,0,0,193
64,26,"Budweiser",194,8712,4.67361111111111,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.54193203006873,9.0724566646128,1,0,0,194
64,26,"Budweiser",195,10296,4.89583333333333,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.58838450323627,9.23951074927596,1,0,0,195
64,26,"Budweiser",196,8856,4.78240740740741,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56494406143547,9.08885047438847,1,0,0,196
64,26,"Budweiser",197,5688,4.84424603174603,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57779161543035,8.64611397148308,0,0,0,NA
64,26,"Budweiser",198,6768,4.71238425925926,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.55019399210313,8.81996090128606,1,0,0,198
64,26,"Budweiser",199,11952,4.79117063492063,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56677477298804,9.3886539073726,1,0,0,199
64,26,"Budweiser",200,6624,4.68142361111111,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.54360225408139,8.79845469606509,1,0,0,200
64,26,"Budweiser",201,11160,4.48871527777778,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.50156653114038,9.3200912359353,1,0,0,201
64,26,"Budweiser",202,12096,4.69704861111111,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5469343563869,9.40063009841931,1,0,0,202
64,26,"Budweiser",203,8352,4.65575396825397,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5381038671631,9.03025631012242,1,0,0,203
64,26,"Budweiser",204,7632,4.82725694444444,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57427838593173,8.94010521312812,0,0,0,NA
64,26,"Budweiser",205,13896,4.69704861111111,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5469343563869,9.53935630792094,1,0,0,205
64,26,"Budweiser",206,9432,4.69704861111111,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5469343563869,9.15186344221721,1,0,0,206
64,26,"Budweiser",207,8352,4.59424603174603,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52480465784944,9.03025631012242,1,0,0,207
64,26,"Budweiser",208,10512,4.59424603174603,0.285714285714286,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.52480465784944,9.26027274072439,1,0,0,208
64,26,"Budweiser",209,5328,4.76488095238095,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56127255303351,8.58073121222023,0,0,0,NA
64,26,"Budweiser",210,4824,4.80456349206349,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56956619377192,8.48135873840702,0,0,0,NA
64,26,"Budweiser",211,14040,4.39081790123457,0.666666666666667,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.47951551980972,9.5496656775798,1,0,0,211
64,26,"Budweiser",212,5400,4.40079365079365,0.714285714285714,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.48178489983894,8.59415423255237,1,0,0,212
64,26,"Budweiser",213,4824,4.82725694444444,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57427838593173,8.48135873840702,0,0,0,NA
64,26,"Budweiser",214,3240,4.87577160493827,0,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.58427836986124,8.08332860878638,0,0,0,NA
64,26,"Budweiser",215,15552,4.55787037037037,0.333333333333333,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.51685549039502,9.65194452670022,1,0,0,215
64,26,"Budweiser",216,13392,4.46961805555556,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.4973029587903,9.50241279272926,1,0,0,216
64,26,"Budweiser",217,9144,4.64322916666667,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53541006527541,9.12085320547465,1,0,0,217
64,26,"Budweiser",218,11448,4.4453125,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.49185017020671,9.34557032123629,1,0,0,218
64,26,"Budweiser",220,7056,4.58767361111111,0.375,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5233730570485,8.86163359768663,1,0,0,220
64,26,"Budweiser",221,9576,4.65364583333333,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5376509625717,9.16701524723781,1,0,0,221
64,26,"Budweiser",222,11736,4.48541666666667,0.4,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.50083139346243,9.37041631982282,1,0,0,222
64,26,"Budweiser",223,6552,4.45659722222222,0.375,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.49438552017525,8.78752562553291,1,0,0,223
64,26,"Budweiser",224,13752,4.46401515151515,0.454545454545455,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.49604861922987,9.52893954706268,1,0,0,224
64,26,"Budweiser",225,13752,4.76311728395062,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.56090234548168,9.52893954706268,1,0,0,225
64,26,"Budweiser",226,9360,4.83024691358025,0.222222222222222,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.57489758718192,9.14420056947164,1,0,0,226
64,26,"Budweiser",227,9288,4.64409722222222,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.53559699863422,9.13647852337773,1,0,0,227
64,26,"Budweiser",228,9504,4.33072916666667,0.5,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.4657359266052,9.15946804160243,1,0,0,228
64,26,"Budweiser",229,13248,4.31180555555556,0.7,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.46135673879485,9.49160187662504,1,0,0,229
64,26,"Budweiser",230,13464,4.55979938271605,0.444444444444444,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.51727862754008,9.50777473587064,1,0,0,230
64,26,"Budweiser",231,5688,4.88628472222222,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.58643224420819,8.64611397148308,1,0,0,231
64,26,"Budweiser",232,13464,4.55979938271605,0.444444444444444,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.51727862754008,9.50777473587064,1,0,0,232
64,26,"Budweiser",233,5688,4.88628472222222,0.25,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.58643224420819,8.64611397148308,1,0,0,233
64,26,"Budweiser",234,8136,4.95138888888889,0.428571428571429,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.5996681208383,9.0040539377284,1,0,0,234
64,26,"Budweiser",235,7560,4.38411458333333,0.75,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.4779876860134,8.93062646917358,1,0,0,235
64,26,"Budweiser",236,7920,4.41753472222222,0.625,0,0,158871900.16,220,0.0893307330373107,3,0,1,0,1.485581785333,8.97714648480847,1,0,0,236
